Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
2002,Saskatchewan,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,2.712464789,Mt
2002,Saskatchewan,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,16.3103765,Mt
2002,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,5.363010656,Mt
2002,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,10.94736584,Mt
2002,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,2.525508949,Mt
2002,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,2.525508949,Mt
2002,Saskatchewan,44,Coal Production,,,,,0.04105633,Mt
2002,Saskatchewan,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,2.482292846,Mt
2002,Saskatchewan,13,Oil and Gas,Downstream Oil and Gas,,,y,1.209783238,Mt
2002,Saskatchewan,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.876570902,Mt
2002,Saskatchewan,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.333212336,Mt
2002,Saskatchewan,16,Electricity,,,,,14.14096498,Mt
2002,Saskatchewan,17,Transport,,,,y,6.569702035,Mt
2002,Saskatchewan,18,Transport,Passenger Transport,,,y,3.218856566,Mt
2002,Saskatchewan,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.989581111,Mt
2002,Saskatchewan,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.229275455,Mt
2002,Saskatchewan,21,Transport,Freight Transport,,,y,2.445444936,Mt
2002,Saskatchewan,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,2.408579586,Mt
2002,Saskatchewan,23,Transport,Freight Transport,Aviation and Marine,,,0.03686535,Mt
2002,Saskatchewan,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.905400533,Mt
2002,Saskatchewan,25,Heavy Industry,,,,y,2.484741307,Mt
2002,Saskatchewan,26,Heavy Industry,Mining,,,,1.517735938,Mt
2002,Saskatchewan,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.009533437,Mt
2002,Saskatchewan,28,Heavy Industry,Pulp and Paper,,,,0.297484775,Mt
2002,Saskatchewan,29,Heavy Industry,Iron and Steel,,,,0.146189031,Mt
2002,Saskatchewan,30,Heavy Industry,Cement,,,,0.009228337,Mt
2002,Saskatchewan,31,Heavy Industry,Lime and Gypsum,,,,0.001277939,Mt
2002,Saskatchewan,32,Heavy Industry,Chemicals and Fertilizers,,,,0.50329185,Mt
2002,Saskatchewan,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.702841178,Mt
2002,Saskatchewan,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.428698333,Mt
2002,Saskatchewan,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.242597156,Mt
2002,Saskatchewan,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.031545689,Mt
2002,Saskatchewan,33,Buildings,,,,y,4.068896574,Mt
2002,Saskatchewan,34,Buildings,Service Industry,,,,2.017952136,Mt
2002,Saskatchewan,35,Buildings,Residential,,,,2.050944438,Mt
2002,Saskatchewan,40,Waste,,,,y,1.225544667,Mt
2002,Saskatchewan,41,Waste,Solid Waste,,,,1.144608836,Mt
2002,Saskatchewan,42,Waste,Wastewater,,,,0.080931691,Mt
2002,Saskatchewan,43,Waste,Waste Incineration,,,,4.13966E-06,Mt
2002,Saskatchewan,36,Agriculture,,,,y,11.03593512,Mt
2002,Saskatchewan,37,Agriculture,On Farm Fuel Use,,,,2.293727383,Mt
2002,Saskatchewan,38,Agriculture,Crop Production,,,,2.404957298,Mt
2002,Saskatchewan,39,Agriculture,Animal Production,,,,6.337250438,Mt
2002,Alberta,0,Provincial Inventory Total,,,,y,223.0407749,Mt
2002,Alberta,1,Oil and Gas,,,,y,96.5412683,Mt
2002,Alberta,2,Oil and Gas,Upstream Oil and Gas,,,y,92.81502505,Mt
2002,Alberta,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,46.70640866,Mt
2002,Alberta,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,14.82236994,Mt
2002,Alberta,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,9.581340156,Mt
2002,Alberta,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,5.24102978,Mt
2002,Alberta,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,27.03161046,Mt
2002,Alberta,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,4.376292208,Mt
2002,Alberta,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,13.54471074,Mt
2002,Alberta,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,9.110607518,Mt
2002,Alberta,44,Coal Production,,,,,0.683412613,Mt
2002,Alberta,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,4.254635989,Mt
2002,Alberta,13,Oil and Gas,Downstream Oil and Gas,,,y,3.726243249,Mt
2002,Alberta,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,3.448409132,Mt
2002,Alberta,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.277834117,Mt
2002,Alberta,16,Electricity,,,,,48.53462515,Mt
2002,Alberta,17,Transport,,,,y,19.87243468,Mt
2002,Alberta,18,Transport,Passenger Transport,,,y,11.19037619,Mt
2002,Alberta,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,9.803108868,Mt
2002,Alberta,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.387267321,Mt
2002,Alberta,21,Transport,Freight Transport,,,y,6.393629375,Mt
2002,Alberta,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6.165485988,Mt
2002,Alberta,23,Transport,Freight Transport,Aviation and Marine,,,0.228143386,Mt
2002,Alberta,24,Transport,"Other: Recreational, Commercial and Residential",,,,2.288429117,Mt
2002,Alberta,25,Heavy Industry,,,,y,16.76075159,Mt
2002,Alberta,26,Heavy Industry,Mining,,,,0.208068212,Mt
2002,Alberta,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.671245796,Mt
2002,Alberta,28,Heavy Industry,Pulp and Paper,,,,0.77993241,Mt
2002,Alberta,29,Heavy Industry,Iron and Steel,,,,0.138875827,Mt
2002,Alberta,30,Heavy Industry,Cement,,,,1.661841991,Mt
2002,Alberta,31,Heavy Industry,Lime and Gypsum,,,,0.309326467,Mt
2002,Alberta,32,Heavy Industry,Chemicals and Fertilizers,,,,12.99146089,Mt
2002,Alberta,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3.438535901,Mt
2002,Alberta,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.037205318,Mt
2002,Alberta,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,1.094613503,Mt
2002,Alberta,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.30671708,Mt
2002,Alberta,33,Buildings,,,,y,15.87348566,Mt
2002,Alberta,34,Buildings,Service Industry,,,,7.538066118,Mt
2002,Alberta,35,Buildings,Residential,,,,8.335419544,Mt
2002,Alberta,40,Waste,,,,y,2.420671672,Mt
2002,Alberta,41,Waste,Solid Waste,,,,2.136545213,Mt
2002,Alberta,42,Waste,Wastewater,,,,0.251585292,Mt
2002,Alberta,43,Waste,Waste Incineration,,,,0.032541166,Mt
2002,Alberta,36,Agriculture,,,,y,18.91558929,Mt
2002,Alberta,37,Agriculture,On Farm Fuel Use,,,,2.45754127,Mt
2002,Alberta,38,Agriculture,Crop Production,,,,2.294178489,Mt
2002,Alberta,39,Agriculture,Animal Production,,,,14.16386953,Mt
2002,British Columbia,0,Provincial Inventory Total,,,,y,60.77281454,Mt
2002,British Columbia,1,Oil and Gas,,,,y,12.57648649,Mt
2002,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,11.87550183,Mt
2002,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,9.258054703,Mt
2002,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.871447761,Mt
2002,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.871447761,Mt
2002,British Columbia,44,Coal Production,,,,,2.202440204,Mt
2002,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.745999363,Mt
2002,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.70098466,Mt
2002,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.554286076,Mt
2002,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.146698583,Mt
2002,British Columbia,16,Electricity,,,,,0.710357328,Mt
2002,British Columbia,17,Transport,,,,y,18.35495831,Mt
2002,British Columbia,18,Transport,Passenger Transport,,,y,11.55366239,Mt
2002,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,9.880016264,Mt
2002,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.673646126,Mt
2002,British Columbia,21,Transport,Freight Transport,,,y,5.47748464,Mt
2002,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,4.380309955,Mt
2002,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.097174685,Mt
2002,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.323811279,Mt
2002,British Columbia,25,Heavy Industry,,,,y,8.056294488,Mt
2002,British Columbia,26,Heavy Industry,Mining,,,,0.346928271,Mt
2002,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1.73885014,Mt
2002,British Columbia,28,Heavy Industry,Pulp and Paper,,,,2.546873651,Mt
2002,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.057091913,Mt
2002,British Columbia,30,Heavy Industry,Cement,,,,2.122794825,Mt
2002,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.356833695,Mt
2002,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.886921992,Mt
2002,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4.547300246,Mt
2002,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.783384191,Mt
2002,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.733077321,Mt
2002,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1.030838734,Mt
2002,British Columbia,33,Buildings,,,,y,9.175691786,Mt
2002,British Columbia,34,Buildings,Service Industry,,,,4.589320509,Mt
2002,British Columbia,35,Buildings,Residential,,,,4.586371277,Mt
2002,British Columbia,40,Waste,,,,y,2.493746746,Mt
2002,British Columbia,41,Waste,Solid Waste,,,,2.275447743,Mt
2002,British Columbia,42,Waste,Wastewater,,,,0.218299003,Mt
2002,British Columbia,36,Agriculture,,,,y,2.655538944,Mt
2002,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.276756908,Mt
2002,British Columbia,38,Agriculture,Crop Production,,,,0.132829301,Mt
2002,British Columbia,39,Agriculture,Animal Production,,,,2.245952735,Mt
2002,Yukon,0,Territorial Inventory Total,,,,y,0.512370956,Mt
2002,Yukon,1,Oil and Gas,,,,y,0.083577636,Mt
2002,Yukon,2,Oil and Gas,Upstream Oil and Gas,,,y,0.083577636,Mt
2002,Yukon,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.083577636,Mt
2002,Yukon,16,Electricity,,,,,0.024439785,Mt
2002,Yukon,17,Transport,,,,y,0.235526245,Mt
2002,Yukon,18,Transport,Passenger Transport,,,y,0.115335564,Mt
2002,Yukon,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.076318517,Mt
2002,Yukon,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.039017047,Mt
2002,Yukon,21,Transport,Freight Transport,,,y,0.098755926,Mt
2002,Yukon,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.089295316,Mt
2002,Yukon,23,Transport,Freight Transport,Aviation and Marine,,,0.00946061,Mt
2002,Yukon,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.021434756,Mt
2002,Yukon,25,Heavy Industry,,,,y,0.032205164,Mt
2002,Yukon,26,Heavy Industry,Mining,,,,0.031021948,Mt
2002,Yukon,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.000227774,Mt
2002,Yukon,28,Heavy Industry,Pulp and Paper,,,,0.000227774,Mt
2002,Yukon,29,Heavy Industry,Iron and Steel,,,,0.000227774,Mt
2002,Yukon,30,Heavy Industry,Cement,,,,0.000227774,Mt
2002,Yukon,32,Heavy Industry,Chemicals and Fertilizers,,,,0.00027212,Mt
2002,Yukon,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.012217391,Mt
2002,Yukon,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.000530779,Mt
2002,Yukon,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.010928901,Mt
2002,Yukon,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.000757711,Mt
2002,Yukon,33,Buildings,,,,y,0.085371525,Mt
2002,Yukon,34,Buildings,Service Industry,,,,0.049771034,Mt
2002,Yukon,35,Buildings,Residential,,,,0.03560049,Mt
2002,Yukon,40,Waste,,,,y,0.022044127,Mt
2002,Yukon,41,Waste,Solid Waste,,,,0.017262898,Mt
2002,Yukon,42,Waste,Wastewater,,,,0.004745391,Mt
2002,Yukon,43,Waste,Waste Incineration,,,,3.58376E-05,Mt
2002,Yukon,36,Agriculture,,,,y,0.016989082,Mt
2002,Yukon,37,Agriculture,On Farm Fuel Use,,,,0.016989082,Mt
2002,Northwest Territories,0,Territorial Inventory Total,,,,y,1.589968604,Mt
2002,Northwest Territories,1,Oil and Gas,,,,y,0.4732547,Mt
2002,Northwest Territories,2,Oil and Gas,Upstream Oil and Gas,,,y,0.473024319,Mt
2002,Northwest Territories,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.161643033,Mt
2002,Northwest Territories,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.306777895,Mt
2002,Northwest Territories,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.306777895,Mt
2002,Northwest Territories,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.00460339,Mt
2002,Northwest Territories,13,Oil and Gas,Downstream Oil and Gas,,,y,0.000230381,Mt
2002,Northwest Territories,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.000230381,Mt
2002,Northwest Territories,16,Electricity,,,,,0.078406007,Mt
2002,Northwest Territories,17,Transport,,,,y,0.329972475,Mt
2002,Northwest Territories,18,Transport,Passenger Transport,,,y,0.188116988,Mt
2002,Northwest Territories,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.049784881,Mt
2002,Northwest Territories,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.138332107,Mt
2002,Northwest Territories,21,Transport,Freight Transport,,,y,0.109926261,Mt
2002,Northwest Territories,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.05111789,Mt
2002,Northwest Territories,23,Transport,Freight Transport,Aviation and Marine,,,0.058808371,Mt
2002,Northwest Territories,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.031929226,Mt
2002,Northwest Territories,25,Heavy Industry,,,,y,0.388377116,Mt
2002,Northwest Territories,26,Heavy Industry,Mining,,,,0.387938739,Mt
2002,Northwest Territories,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,2.26E-05,Mt
2002,Northwest Territories,28,Heavy Industry,Pulp and Paper,,,,1.13E-05,Mt
2002,Northwest Territories,29,Heavy Industry,Iron and Steel,,,,1.13E-05,Mt
2002,Northwest Territories,30,Heavy Industry,Cement,,,,1.13E-05,Mt
2002,Northwest Territories,31,Heavy Industry,Lime and Gypsum,,,,1.13E-05,Mt
2002,Northwest Territories,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000370576,Mt
2002,Northwest Territories,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.009058884,Mt
2002,Northwest Territories,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.001709653,Mt
2002,Northwest Territories,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.005660932,Mt
2002,Northwest Territories,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.0016883,Mt
2002,Northwest Territories,33,Buildings,,,,y,0.258482855,Mt
2002,Northwest Territories,34,Buildings,Service Industry,,,,0.144430024,Mt
2002,Northwest Territories,35,Buildings,Residential,,,,0.114052831,Mt
2002,Northwest Territories,40,Waste,,,,y,0.02815344,Mt
2002,Northwest Territories,41,Waste,Solid Waste,,,,0.025067306,Mt
2002,Northwest Territories,42,Waste,Wastewater,,,,0.002970342,Mt
2002,Northwest Territories,43,Waste,Waste Incineration,,,,0.000115792,Mt
2002,Northwest Territories,36,Agriculture,,,,y,0.024263126,Mt
2002,Northwest Territories,37,Agriculture,On Farm Fuel Use,,,,0.024263126,Mt
2002,Nunavut,0,Territorial Inventory Total,,,,y,0.680597988,Mt
2002,Nunavut,16,Electricity,,,,,0.066891713,Mt
2002,Nunavut,17,Transport,,,,y,0.326609028,Mt
2002,Nunavut,18,Transport,Passenger Transport,,,y,0.120988706,Mt
2002,Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.008653506,Mt
2002,Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.1123352,Mt
2002,Nunavut,21,Transport,Freight Transport,,,y,0.185698925,Mt
2002,Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.022606443,Mt
2002,Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,0.163092482,Mt
2002,Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.019921397,Mt
2002,Nunavut,25,Heavy Industry,,,,y,0.250994572,Mt
2002,Nunavut,26,Heavy Industry,Mining,,,,0.250747441,Mt
2002,Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000247131,Mt
2002,Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.002979436,Mt
2002,Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.001051451,Mt
2002,Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.001927985,Mt
2002,Nunavut,33,Buildings,,,,y,0.01566062,Mt
2002,Nunavut,34,Buildings,Service Industry,,,,0.009367898,Mt
2002,Nunavut,35,Buildings,Residential,,,,0.006292722,Mt
2002,Nunavut,40,Waste,,,,y,0.017462618,Mt
2002,Nunavut,41,Waste,Solid Waste,,,,0.015645264,Mt
2002,Nunavut,42,Waste,Wastewater,,,,0.001817354,Mt
2003,Canada,0,National Inventory Total,,,,y,734.1405466,Mt
2003,Canada,1,Oil and Gas,,,,y,163.2204726,Mt
2003,Canada,2,Oil and Gas,Upstream Oil and Gas,,,y,140.3435652,Mt
2003,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,62.71236521,Mt
2003,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,33.90262823,Mt
2003,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,16.33965727,Mt
2003,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,15.6373174,Mt
2003,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,1.925653553,Mt
2003,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,32.50487754,Mt
2003,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,5.37460869,Mt
2003,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,16.86091416,Mt
2003,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,10.26935469,Mt
2003,Canada,44,Coal Production,,,,,3.061087726,Mt
2003,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,11.22369426,Mt
2003,Canada,13,Oil and Gas,Downstream Oil and Gas,,,y,22.87690737,Mt
2003,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,21.66497682,Mt
2003,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,1.211930556,Mt
2003,Canada,16,Electricity,,,,,127.3708332,Mt
2003,Canada,17,Transport,,,,y,149.5633939,Mt
2003,Canada,18,Transport,Passenger Transport,,,y,93.38924265,Mt
2003,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,83.71891273,Mt
2003,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,9.670329915,Mt
2003,Canada,21,Transport,Freight Transport,,,y,42.57048476,Mt
2003,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,37.44226094,Mt
2003,Canada,23,Transport,Freight Transport,Aviation and Marine,,,5.128223816,Mt
2003,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,,13.60366649,Mt
2003,Canada,25,Heavy Industry,,,,y,90.5355476,Mt
2003,Canada,26,Heavy Industry,Mining,,,,8.433172854,Mt
2003,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,15.16931768,Mt
2003,Canada,28,Heavy Industry,Pulp and Paper,,,,10.91497925,Mt
