Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
2020,Quebec,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.285138,kt
2020,Quebec,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,122.7448941,kt
2020,Quebec,13,Oil and Gas,Downstream Oil and Gas,,,y,2157.003255,kt
2020,Quebec,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,2093.575323,kt
2020,Quebec,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,63.42793197,kt
2020,Quebec,16,Electricity,,,,,362.1304735,kt
2020,Quebec,17,Transport,,,,y,27111.57885,kt
2020,Quebec,18,Transport,Passenger Transport,,,y,17617.71996,kt
2020,Quebec,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,16179.17491,kt
2020,Quebec,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1438.545054,kt
2020,Quebec,21,Transport,Freight Transport,,,y,6809.169031,kt
2020,Quebec,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,5954.711873,kt
2020,Quebec,23,Transport,Freight Transport,Aviation and Marine,,,854.4571581,kt
2020,Quebec,24,Transport,"Other: Recreational, Commercial and Residential",,,,2684.689853,kt
2020,Quebec,25,Heavy Industry,,,,y,16955.33616,kt
2020,Quebec,26,Heavy Industry,Mining,,,,2530.683788,kt
2020,Quebec,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,7455.605099,kt
2020,Quebec,28,Heavy Industry,Pulp and Paper,,,,1551.261025,kt
2020,Quebec,29,Heavy Industry,Iron and Steel,,,,323.8013984,kt
2020,Quebec,30,Heavy Industry,Cement,,,,3214.036427,kt
2020,Quebec,31,Heavy Industry,Lime and Gypsum,,,,590.7899789,kt
2020,Quebec,32,Heavy Industry,Chemicals and Fertilizers,,,,1289.158442,kt
2020,Quebec,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4599.420975,kt
2020,Quebec,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2512.324855,kt
2020,Quebec,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,1649.032734,kt
2020,Quebec,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,438.0633853,kt
2020,Quebec,33,Buildings,,,,y,9399.880181,kt
2020,Quebec,34,Buildings,Service Industry,,,,5897.626978,kt
2020,Quebec,35,Buildings,Residential,,,,3502.253202,kt
2020,Quebec,40,Waste,,,,y,4745.654528,kt
2020,Quebec,41,Waste,Solid Waste,,,,4319.253972,kt
2020,Quebec,42,Waste,Wastewater,,,,392.526863,kt
2020,Quebec,43,Waste,Waste Incineration,,,,33.87369235,kt
2020,Quebec,36,Agriculture,,,,y,8840.229293,kt
2020,Quebec,37,Agriculture,On Farm Fuel Use,,,,951.6857776,kt
2020,Quebec,38,Agriculture,Crop Production,,,,2509.611269,kt
2020,Quebec,39,Agriculture,Animal Production,,,,5378.932246,kt
2020,Ontario,0,Provincial Inventory Total,,,,y,148532.5064,kt
2020,Ontario,1,Oil and Gas,,,,y,7711.053194,kt
2020,Ontario,2,Oil and Gas,Upstream Oil and Gas,,,y,1575.754331,kt
2020,Ontario,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,155.542387,kt
2020,Ontario,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,9.74928933,kt
2020,Ontario,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,9.74928933,kt
2020,Ontario,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1410.462654,kt
2020,Ontario,13,Oil and Gas,Downstream Oil and Gas,,,y,6135.298864,kt
2020,Ontario,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,5524.241998,kt
2020,Ontario,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,611.0568652,kt
2020,Ontario,16,Electricity,,,,,3187.066201,kt
2020,Ontario,17,Transport,,,,y,45253.31968,kt
2020,Ontario,18,Transport,Passenger Transport,,,y,28903.99808,kt
2020,Ontario,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,26635.05005,kt
2020,Ontario,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,2268.948038,kt
2020,Ontario,21,Transport,Freight Transport,,,y,12481.44677,kt
2020,Ontario,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,11774.94556,kt
2020,Ontario,23,Transport,Freight Transport,Aviation and Marine,,,706.5012175,kt
2020,Ontario,24,Transport,"Other: Recreational, Commercial and Residential",,,,3867.874824,kt
2020,Ontario,25,Heavy Industry,,,,y,26425.41181,kt
2020,Ontario,26,Heavy Industry,Mining,,,,1539.265342,kt
2020,Ontario,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,796.4198058,kt
2020,Ontario,28,Heavy Industry,Pulp and Paper,,,,1513.727505,kt
2020,Ontario,29,Heavy Industry,Iron and Steel,,,,11530.05326,kt
2020,Ontario,30,Heavy Industry,Cement,,,,4389.376056,kt
2020,Ontario,31,Heavy Industry,Lime and Gypsum,,,,1037.685588,kt
2020,Ontario,32,Heavy Industry,Chemicals and Fertilizers,,,,5618.884256,kt
2020,Ontario,45,"Light Manufacturing, Construction and Forest Resources",,,,y,8577.721374,kt
2020,Ontario,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,5815.379562,kt
2020,Ontario,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,2469.907272,kt
2020,Ontario,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,292.4345406,kt
2020,Ontario,33,Buildings,,,,y,38098.5489,kt
2020,Ontario,34,Buildings,Service Industry,,,,19383.1875,kt
2020,Ontario,35,Buildings,Residential,,,,18715.3614,kt
2020,Ontario,40,Waste,,,,y,7180.192914,kt
2020,Ontario,41,Waste,Solid Waste,,,,6148.898261,kt
2020,Ontario,42,Waste,Wastewater,,,,948.5819759,kt
2020,Ontario,43,Waste,Waste Incineration,,,,82.71267674,kt
2020,Ontario,36,Agriculture,,,,y,12099.1923,kt
2020,Ontario,37,Agriculture,On Farm Fuel Use,,,,2379.703232,kt
2020,Ontario,38,Agriculture,Crop Production,,,,3330.641682,kt
2020,Ontario,39,Agriculture,Animal Production,,,,6388.847382,kt
2020,Manitoba,0,Provincial Inventory Total,,,,y,21088.32774,kt
2020,Manitoba,1,Oil and Gas,,,,y,851.1517342,kt
2020,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,y,814.6498499,kt
2020,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,605.516371,kt
2020,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,605.516371,kt
2020,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,209.1334789,kt
2020,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,y,36.50188431,kt
2020,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,36.50188431,kt
2020,Manitoba,16,Electricity,,,,,42.94315657,kt
2020,Manitoba,17,Transport,,,,y,5877.801619,kt
2020,Manitoba,18,Transport,Passenger Transport,,,y,3162.560614,kt
2020,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2824.397285,kt
2020,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,338.1633291,kt
2020,Manitoba,21,Transport,Freight Transport,,,y,1809.788638,kt
2020,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,1715.490849,kt
2020,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,,94.29778893,kt
2020,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,,905.4523672,kt
2020,Manitoba,25,Heavy Industry,,,,y,1315.55823,kt
2020,Manitoba,26,Heavy Industry,Mining,,,,253.910777,kt
2020,Manitoba,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,38.35430012,kt
2020,Manitoba,28,Heavy Industry,Pulp and Paper,,,,49.47736662,kt
2020,Manitoba,29,Heavy Industry,Iron and Steel,,,,43.45227579,kt
2020,Manitoba,30,Heavy Industry,Cement,,,,0.203400003,kt
2020,Manitoba,31,Heavy Industry,Lime and Gypsum,,,,108.2096763,kt
2020,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,,821.9504345,kt
2020,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,y,1099.253351,kt
2020,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,706.196774,kt
2020,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,373.4220458,kt
2020,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,19.63453086,kt
2020,Manitoba,33,Buildings,,,,y,3030.220554,kt
2020,Manitoba,34,Buildings,Service Industry,,,,1753.633621,kt
2020,Manitoba,35,Buildings,Residential,,,,1276.586932,kt
2020,Manitoba,40,Waste,,,,y,1196.397904,kt
2020,Manitoba,41,Waste,Solid Waste,,,,1106.122546,kt
2020,Manitoba,42,Waste,Wastewater,,,,90.26845359,kt
2020,Manitoba,43,Waste,Waste Incineration,,,,0.006904687,kt
2020,Manitoba,36,Agriculture,,,,y,7675.001194,kt
2020,Manitoba,37,Agriculture,On Farm Fuel Use,,,,1434.682381,kt
2020,Manitoba,38,Agriculture,Crop Production,,,,2764.620043,kt
2020,Manitoba,39,Agriculture,Animal Production,,,,3475.69877,kt
2020,Saskatchewan,0,Provincial Inventory Total,,,,y,74807.24051,kt
2020,Saskatchewan,1,Oil and Gas,,,,y,27043.8926,kt
2020,Saskatchewan,2,Oil and Gas,Upstream Oil and Gas,,,y,25696.51383,kt
2020,Saskatchewan,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,1327.023763,kt
2020,Saskatchewan,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,20622.77322,kt
2020,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,9628.700187,kt
2020,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,10994.07304,kt
2020,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,2108.331147,kt
2020,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,2108.331147,kt
2020,Saskatchewan,44,Coal Production,,,,,50.63215187,kt
2020,Saskatchewan,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1638.385701,kt
2020,Saskatchewan,13,Oil and Gas,Downstream Oil and Gas,,,y,1347.37877,kt
2020,Saskatchewan,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,1110.165758,kt
2020,Saskatchewan,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,237.2130125,kt
2020,Saskatchewan,16,Electricity,,,,,12589.92695,kt
2020,Saskatchewan,17,Transport,,,,y,8792.893158,kt
2020,Saskatchewan,18,Transport,Passenger Transport,,,y,3781.902373,kt
2020,Saskatchewan,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,3555.67277,kt
2020,Saskatchewan,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,226.229603,kt
2020,Saskatchewan,21,Transport,Freight Transport,,,y,3657.306269,kt
2020,Saskatchewan,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,3624.022939,kt
2020,Saskatchewan,23,Transport,Freight Transport,Aviation and Marine,,,33.28332922,kt
2020,Saskatchewan,24,Transport,"Other: Recreational, Commercial and Residential",,,,1353.684517,kt
2020,Saskatchewan,25,Heavy Industry,,,,y,3663.173861,kt
2020,Saskatchewan,26,Heavy Industry,Mining,,,,2416.041913,kt
2020,Saskatchewan,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.610200009,kt
2020,Saskatchewan,28,Heavy Industry,Pulp and Paper,,,,61.12302793,kt
2020,Saskatchewan,29,Heavy Industry,Iron and Steel,,,,129.9346366,kt
2020,Saskatchewan,30,Heavy Industry,Cement,,,,0.305100005,kt
2020,Saskatchewan,31,Heavy Industry,Lime and Gypsum,,,,2.503755468,kt
2020,Saskatchewan,32,Heavy Industry,Chemicals and Fertilizers,,,,1052.655228,kt
2020,Saskatchewan,45,"Light Manufacturing, Construction and Forest Resources",,,,y,634.4334638,kt
2020,Saskatchewan,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,377.8407573,kt
2020,Saskatchewan,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,202.9923193,kt
2020,Saskatchewan,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,53.60038723,kt
2020,Saskatchewan,33,Buildings,,,,y,3937.51662,kt
2020,Saskatchewan,34,Buildings,Service Industry,,,,1884.151976,kt
2020,Saskatchewan,35,Buildings,Residential,,,,2053.364644,kt
2020,Saskatchewan,40,Waste,,,,y,1416.054305,kt
2020,Saskatchewan,41,Waste,Solid Waste,,,,1295.518236,kt
2020,Saskatchewan,42,Waste,Wastewater,,,,120.5116618,kt
2020,Saskatchewan,43,Waste,Waste Incineration,,,,0.024408103,kt
2020,Saskatchewan,36,Agriculture,,,,y,16678.7174,kt
2020,Saskatchewan,37,Agriculture,On Farm Fuel Use,,,,5470.397001,kt
2020,Saskatchewan,38,Agriculture,Crop Production,,,,4971.596637,kt
2020,Saskatchewan,39,Agriculture,Animal Production,,,,6236.723762,kt
2020,Alberta,0,Provincial Inventory Total,,,,y,268505.3091,kt
2020,Alberta,1,Oil and Gas,,,,y,151705.2725,kt
2020,Alberta,2,Oil and Gas,Upstream Oil and Gas,,,y,147510.6835,kt
2020,Alberta,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,46640.10162,kt
2020,Alberta,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,16343.43395,kt
2020,Alberta,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,12977.05101,kt
2020,Alberta,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,3366.382944,kt
2020,Alberta,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,79391.25707,kt
2020,Alberta,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,15183.89707,kt
2020,Alberta,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,22555.94671,kt
2020,Alberta,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,41651.41328,kt
2020,Alberta,44,Coal Production,,,,,437.060283,kt
2020,Alberta,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,5135.890822,kt
2020,Alberta,13,Oil and Gas,Downstream Oil and Gas,,,y,4194.589046,kt
2020,Alberta,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,3992.056198,kt
2020,Alberta,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,202.5328478,kt
2020,Alberta,16,Electricity,,,,,27127.74808,kt
2020,Alberta,17,Transport,,,,y,22579.38905,kt
2020,Alberta,18,Transport,Passenger Transport,,,y,11413.95403,kt
2020,Alberta,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,10162.34,kt
2020,Alberta,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1251.614027,kt
2020,Alberta,21,Transport,Freight Transport,,,y,8894.615597,kt
2020,Alberta,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,8638.503239,kt
2020,Alberta,23,Transport,Freight Transport,Aviation and Marine,,,256.1123582,kt
2020,Alberta,24,Transport,"Other: Recreational, Commercial and Residential",,,,2270.819428,kt
2020,Alberta,25,Heavy Industry,,,,y,17824.33142,kt
2020,Alberta,26,Heavy Industry,Mining,,,,902.7313858,kt
2020,Alberta,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,625.8327648,kt
2020,Alberta,28,Heavy Industry,Pulp and Paper,,,,1594.60459,kt
2020,Alberta,29,Heavy Industry,Iron and Steel,,,,88.70009889,kt
2020,Alberta,30,Heavy Industry,Cement,,,,1557.334163,kt
2020,Alberta,31,Heavy Industry,Lime and Gypsum,,,,240.3773505,kt
2020,Alberta,32,Heavy Industry,Chemicals and Fertilizers,,,,12814.75107,kt
2020,Alberta,45,"Light Manufacturing, Construction and Forest Resources",,,,y,2891.573615,kt
2020,Alberta,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1921.091089,kt
2020,Alberta,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,733.3053703,kt
2020,Alberta,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,237.1771561,kt
2020,Alberta,33,Buildings,,,,y,20935.84385,kt
2020,Alberta,34,Buildings,Service Industry,,,,11756.73194,kt
2020,Alberta,35,Buildings,Residential,,,,9179.111908,kt
2020,Alberta,40,Waste,,,,y,4573.932208,kt
2020,Alberta,41,Waste,Solid Waste,,,,4091.616416,kt
2020,Alberta,42,Waste,Wastewater,,,,445.1630633,kt
2020,Alberta,43,Waste,Waste Incineration,,,,37.15272892,kt
2020,Alberta,36,Agriculture,,,,y,20430.15813,kt
2020,Alberta,37,Agriculture,On Farm Fuel Use,,,,2863.366558,kt
2020,Alberta,38,Agriculture,Crop Production,,,,4364.310157,kt
2020,Alberta,39,Agriculture,Animal Production,,,,13202.48141,kt
2020,British Columbia,0,Provincial Inventory Total,,,,y,60160.45511,kt
2020,British Columbia,1,Oil and Gas,,,,y,14700.74284,kt
2020,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,14153.40581,kt
2020,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,12188.07332,kt
2020,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,450.6733801,kt
2020,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,450.6733801,kt
2020,British Columbia,44,Coal Production,,,,,2105.837994,kt
2020,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1514.659112,kt
2020,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,547.3370272,kt
2020,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,429.7262648,kt
2020,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,117.6107625,kt
2020,British Columbia,16,Electricity,,,,,240.8503976,kt
2020,British Columbia,17,Transport,,,,y,20406.61189,kt
2020,British Columbia,18,Transport,Passenger Transport,,,y,10365.58379,kt
2020,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,9124.627387,kt
2020,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1240.956403,kt
2020,British Columbia,21,Transport,Freight Transport,,,y,8101.826583,kt
2020,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6583.488465,kt
2020,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1518.338119,kt
2020,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1939.20152,kt
2020,British Columbia,25,Heavy Industry,,,,y,5610.726441,kt
2020,British Columbia,26,Heavy Industry,Mining,,,,829.0377821,kt
2020,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1147.108015,kt
2020,British Columbia,28,Heavy Industry,Pulp and Paper,,,,2068.789666,kt
2020,British Columbia,29,Heavy Industry,Iron and Steel,,,,37.88414293,kt
2020,British Columbia,30,Heavy Industry,Cement,,,,1145.110111,kt
2020,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,89.4656782,kt
2020,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,293.3310453,kt
2020,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3251.502195,kt
2020,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1504.362232,kt
2020,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,647.0256618,kt
2020,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1100.114301,kt
2020,British Columbia,33,Buildings,,,,y,8845.762082,kt
2020,British Columbia,34,Buildings,Service Industry,,,,4107.678493,kt
2020,British Columbia,35,Buildings,Residential,,,,4738.08359,kt
2020,British Columbia,40,Waste,,,,y,1899.10142,kt
