Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2,CH4,N2O,HFCs,PFCs,SF6,NF3,CO2eq,Unit
2012,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,186.0089253,0.002921098,0.001738405,0,0,0,0,186.5513935,kt
2013,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,202.2833002,0.002720727,0.00168693,0,0,0,0,202.8065171,kt
2014,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,167.15351,0.001470319,0.001538768,0,0,0,0,167.6024523,kt
2015,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,169.2929844,0.001878402,0.002199178,0,0,0,0,169.9283617,kt
2016,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,153.7370716,0.001804961,0.002610767,0,0,0,0,154.4794638,kt
2017,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,213.659556,0.001917085,0.002624295,0,0,0,0,214.4086727,kt
2018,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,215.4190466,0.001713509,0.002303325,0,0,0,0,216.0774061,kt
2019,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,39.13666568,0.001637296,0.001876435,0,0,0,0,39.67976518,kt
2020,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,1.713304152,0.001393456,2.35166E-05,0,0,0,0,1.758552808,kt
2021,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,1.848314024,0.001705066,2.74565E-05,0,0,0,0,1.903331831,kt
2022,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,1.905538335,0.001270934,2.32004E-05,0,0,0,0,1.947272597,kt
2023,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,, ,1.682568283,0.001172432,2.19877E-05,0,0,0,0,1.721223125,kt
1990,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,1298.651006,0.159561307,0.079200277,0,0,0,0,1324.106796,kt
1991,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,1268.292832,0.137474262,0.069532338,0,0,0,0,1290.56818,kt
1992,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,1118.755262,0.125015535,0.063589713,0,0,0,0,1139.10697,kt
1993,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,1132.759216,0.124520289,0.06384201,0,0,0,0,1153.163916,kt
1994,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,1052.712277,0.145531418,0.072422752,0,0,0,0,1075.979186,kt
1995,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,1093.846853,0.152382058,0.075500866,0,0,0,0,1118.12128,kt
1996,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,1095.672108,0.150506758,0.074671789,0,0,0,0,1119.674321,kt
1997,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,942.8804383,0.176665268,0.093441508,0,0,0,0,972.5890653,kt
1998,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,872.3194075,0.18538181,0.098363147,0,0,0,0,903.5763322,kt
1999,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,910.6785189,0.196378865,0.097511458,0,0,0,0,942.0176634,kt
2000,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,975.171332,0.188032465,0.097077808,0,0,0,0,1006.16186,kt
2001,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,975.01809,0.186615555,0.08622008,0,0,0,0,1003.091647,kt
2002,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,929.822767,0.206275822,0.085195984,0,0,0,0,958.1754257,kt
2003,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,917.6102242,0.194856128,0.095118566,0,0,0,0,948.2726157,kt
2004,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,886.2545502,0.174447043,0.088938946,0,0,0,0,914.7078881,kt
2005,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,686.097732,0.179292118,0.100855459,0,0,0,0,717.844608,kt
2006,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,557.6218525,0.205750975,0.10855409,0,0,0,0,592.1497136,kt
2007,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,791.4449167,0.239396823,0.112407659,0,0,0,0,827.9360575,kt
2008,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,484.7844366,0.174144846,0.072547876,0,0,0,0,508.8856794,kt
2009,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,505.4769743,0.173337111,0.071014028,0,0,0,0,529.1491309,kt
2010,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,472.3242428,0.152741624,0.05462081,0,0,0,0,491.075523,kt
2011,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,501.2958986,0.161632615,0.052851793,0,0,0,0,519.827337,kt
2012,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,472.0464431,0.155904532,0.052560796,0,0,0,0,490.3403809,kt
2013,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,438.5694648,0.156642285,0.05221029,0,0,0,0,456.7911757,kt
2014,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,364.5641901,0.121064063,0.035046863,0,0,0,0,377.2414027,kt
2015,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,378.4190604,0.138825266,0.04603922,0,0,0,0,394.5065612,kt
2016,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,353.3691039,0.156227869,0.057132983,0,0,0,0,372.8837246,kt
2017,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,336.7255057,0.164007529,0.058465695,0,0,0,0,356.8111257,kt
2018,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,373.2207806,0.175466591,0.063261507,0,0,0,0,394.8981443,kt
2019,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,387.2440831,0.164851091,0.057896066,0,0,0,0,407.2023713,kt
2020,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,339.5970019,0.159051111,0.055921677,0,0,0,0,358.8696774,kt
2021,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,395.6376631,0.164025618,0.060376441,0,0,0,0,416.2301373,kt
2022,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,481.4652917,0.178379764,0.068241431,0,0,0,0,504.5439044,kt
2023,New Brunswick,28,Heavy Industry,Pulp and Paper,,, ,397.7281662,0.17058088,0.062377967,0,0,0,0,419.0345921,kt
1990,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,4.076308408,0.006349584,0.000123239,0,0,0,0,4.286755094,kt
1991,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.606184563,0.005407323,0.000112654,0,0,0,0,3.787442927,kt
1992,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.398013917,0.004904394,0.000106277,0,0,0,0,3.563500255,kt
1993,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,4.123427663,0.005154332,0.000139458,0,0,0,0,4.304705467,kt
1994,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.531754234,0.005087328,9.79891E-05,0,0,0,0,3.700166531,kt
1995,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.890455786,0.004516292,0.000126075,0,0,0,0,4.050321835,kt
1996,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.811581955,0.004419378,0.000126149,0,0,0,0,3.968753894,kt
1997,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,4.077067783,0.004619461,0.000145753,0,0,0,0,4.245037281,kt
1998,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.940871111,0.004928183,0.000140562,0,0,0,0,4.116109256,kt
1999,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,5.336594928,0.00569738,0.000211886,0,0,0,0,5.552271282,kt
2000,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.655760062,0.004813237,0.000118262,0,0,0,0,3.821870038,kt
2001,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.772705219,0.004840735,0.000130441,0,0,0,0,3.942812645,kt
2002,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,2.419688846,0.00381244,6.10877E-05,0,0,0,0,2.542625389,kt
2003,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,2.033521128,0.002956554,4.9008E-05,0,0,0,0,2.129291751,kt
2004,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,0.519800008,0,0,0,0,0,0,0.519800008,kt
2005,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,0.226000003,0,0,0,0,0,0,0.226000003,kt
2006,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,0.406800006,0,0,0,0,0,0,0.406800006,kt
2007,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,0.497200007,0,0,0,0,0,0,0.497200007,kt
2008,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.050900016,0,0,0,0,0,0,1.050900016,kt
2009,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.943600029,0,0,0,0,0,0,1.943600029,kt
2010,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.259450653,0.002282765,3.65555E-05,0,0,0,0,3.333055271,kt
2011,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.341959533,0.002363125,4.0058E-05,0,0,0,0,3.418742394,kt
2012,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.547507484,0.002064541,3.24273E-05,0,0,0,0,1.613907879,kt
2013,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,3.502931616,0.001851204,2.84531E-05,0,0,0,0,3.562305406,kt
2014,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.416361855,0.000714337,8.99498E-06,0,0,0,0,1.438746958,kt
2015,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.281179769,0.001016283,2.1788E-05,0,0,0,0,1.315409513,kt
2016,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.68192585,0.001206066,2.30107E-05,0,0,0,0,1.721793554,kt
2017,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.095643729,0.001308966,2.28649E-05,0,0,0,0,1.138353955,kt
2018,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,0.979180358,0.001190509,2.00965E-05,0,0,0,0,1.017840188,kt
2019,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.573766759,0.001218501,2.37249E-05,0,0,0,0,1.614171881,kt
2020,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.204804145,0.001393456,2.35166E-05,0,0,0,0,1.2500528,kt
2021,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.339814017,0.001705066,2.74565E-05,0,0,0,0,1.394831823,kt
2022,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.284038325,0.001271254,2.34244E-05,0,0,0,0,1.325840906,kt
2023,New Brunswick,29,Heavy Industry,Iron and Steel,,, ,1.151468275,0.001172432,2.19877E-05,0,0,0,0,1.190123117,kt
1990,New Brunswick,30,Heavy Industry,Cement,,, ,4.076308408,0.006349584,0.000123239,0,0,0,0,4.286755094,kt
1991,New Brunswick,30,Heavy Industry,Cement,,, ,3.606184563,0.005407323,0.000112654,0,0,0,0,3.787442927,kt
1992,New Brunswick,30,Heavy Industry,Cement,,, ,3.398013917,0.004904394,0.000106277,0,0,0,0,3.563500255,kt
1993,New Brunswick,30,Heavy Industry,Cement,,, ,4.123427663,0.005154332,0.000139458,0,0,0,0,4.304705467,kt
1994,New Brunswick,30,Heavy Industry,Cement,,, ,3.531754234,0.005087328,9.79891E-05,0,0,0,0,3.700166531,kt
1995,New Brunswick,30,Heavy Industry,Cement,,, ,3.890455786,0.004516292,0.000126075,0,0,0,0,4.050321835,kt
1996,New Brunswick,30,Heavy Industry,Cement,,, ,3.811581955,0.004419378,0.000126149,0,0,0,0,3.968753894,kt
1997,New Brunswick,30,Heavy Industry,Cement,,, ,4.077067783,0.004619461,0.000145753,0,0,0,0,4.245037281,kt
1998,New Brunswick,30,Heavy Industry,Cement,,, ,3.940871111,0.004928183,0.000140562,0,0,0,0,4.116109256,kt
1999,New Brunswick,30,Heavy Industry,Cement,,, ,5.336594928,0.00569738,0.000211886,0,0,0,0,5.552271282,kt
2000,New Brunswick,30,Heavy Industry,Cement,,, ,3.655760062,0.004813237,0.000118262,0,0,0,0,3.821870038,kt
2001,New Brunswick,30,Heavy Industry,Cement,,, ,3.772705219,0.004840735,0.000130441,0,0,0,0,3.942812645,kt
2002,New Brunswick,30,Heavy Industry,Cement,,, ,2.419688846,0.00381244,6.10877E-05,0,0,0,0,2.542625389,kt
2003,New Brunswick,30,Heavy Industry,Cement,,, ,2.033521128,0.002956554,4.9008E-05,0,0,0,0,2.129291751,kt
2004,New Brunswick,30,Heavy Industry,Cement,,, ,0.519800008,0,0,0,0,0,0,0.519800008,kt
2005,New Brunswick,30,Heavy Industry,Cement,,, ,0.226000003,0,0,0,0,0,0,0.226000003,kt
2006,New Brunswick,30,Heavy Industry,Cement,,, ,0.406800006,0,0,0,0,0,0,0.406800006,kt
2007,New Brunswick,30,Heavy Industry,Cement,,, ,0.497200007,0,0,0,0,0,0,0.497200007,kt
2008,New Brunswick,30,Heavy Industry,Cement,,, ,1.050900016,0,0,0,0,0,0,1.050900016,kt
2009,New Brunswick,30,Heavy Industry,Cement,,, ,1.943600029,0,0,0,0,0,0,1.943600029,kt
2010,New Brunswick,30,Heavy Industry,Cement,,, ,3.259450653,0.002282765,3.65555E-05,0,0,0,0,3.333055271,kt
2011,New Brunswick,30,Heavy Industry,Cement,,, ,3.341959533,0.002363125,4.0058E-05,0,0,0,0,3.418742394,kt
2012,New Brunswick,30,Heavy Industry,Cement,,, ,1.547507484,0.002064541,3.24273E-05,0,0,0,0,1.613907879,kt
2013,New Brunswick,30,Heavy Industry,Cement,,, ,3.502931616,0.001851204,2.84531E-05,0,0,0,0,3.562305406,kt
2014,New Brunswick,30,Heavy Industry,Cement,,, ,1.416361855,0.000714337,8.99498E-06,0,0,0,0,1.438746958,kt
2015,New Brunswick,30,Heavy Industry,Cement,,, ,1.281179769,0.001016283,2.1788E-05,0,0,0,0,1.315409513,kt
2016,New Brunswick,30,Heavy Industry,Cement,,, ,1.68192585,0.001205885,2.2884E-05,0,0,0,0,1.721754911,kt
2017,New Brunswick,30,Heavy Industry,Cement,,, ,1.095643729,0.001308966,2.28649E-05,0,0,0,0,1.138353955,kt
2018,New Brunswick,30,Heavy Industry,Cement,,, ,0.979180358,0.001190509,2.00965E-05,0,0,0,0,1.017840188,kt
2019,New Brunswick,30,Heavy Industry,Cement,,, ,1.573766759,0.001218501,2.37249E-05,0,0,0,0,1.614171881,kt
2020,New Brunswick,30,Heavy Industry,Cement,,, ,1.204804145,0.001393456,2.35166E-05,0,0,0,0,1.2500528,kt
2021,New Brunswick,30,Heavy Industry,Cement,,, ,1.339814017,0.001705066,2.74565E-05,0,0,0,0,1.394831823,kt
2022,New Brunswick,30,Heavy Industry,Cement,,, ,1.284038325,0.001270934,2.32004E-05,0,0,0,0,1.325772587,kt
2023,New Brunswick,30,Heavy Industry,Cement,,, ,1.151468275,0.001172432,2.19877E-05,0,0,0,0,1.190123117,kt
1990,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,104.2159827,0.00078259,0.000416891,0,0,0,0,104.3483713,kt
1991,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,103.8800027,0.000727855,0.000387784,0,0,0,0,104.0031455,kt
1992,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,104.3727979,0.000700175,0.000373072,0,0,0,0,104.4912669,kt
1993,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,112.7460341,0.000719045,0.000383105,0,0,0,0,112.8676903,kt
1994,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,116.4635921,0.000753827,0.000401646,0,0,0,0,116.5911355,kt
1995,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,124.3147225,0.000926762,0.000493933,0,0,0,0,124.471564,kt
1996,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,117.7455491,0.000795177,0.000423947,0,0,0,0,117.88016,kt
1997,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,120.1794189,0.000720886,0.000383799,0,0,0,0,120.3013104,kt
1998,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,124.7205672,0.000896431,0.000474516,0,0,0,0,124.8714139,kt
1999,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,131.0442405,0.000948352,0.000500307,0,0,0,0,131.2033756,kt
2000,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,133.1232681,0.000754309,0.000397601,0,0,0,0,133.2497529,kt
2001,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,152.6310929,0.001881103,0.000962047,0,0,0,0,152.9387062,kt
2002,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,160.7769174,0.005286743,0.001026381,0,0,0,0,161.1969373,kt
2003,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,140.1461264,0.005056337,0.000888694,0,0,0,0,140.5232078,kt
2004,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,137.1693064,0.00475034,0.000696651,0,0,0,0,137.4869284,kt
2005,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,125.2919475,0.00386214,0.000585438,0,0,0,0,125.5552285,kt
2006,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,117.1359875,0.003556383,0.000580374,0,0,0,0,117.3893655,kt
2007,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,130.3573297,0.007817202,0.000864099,0,0,0,0,130.8051976,kt
2008,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,118.1148378,0.005927932,0.00069126,0,0,0,0,118.4640037,kt
2009,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,89.4769685,0.001886194,0.000512511,0,0,0,0,89.66559745,kt
2010,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,98.2123463,0.001900321,0.000495673,0,0,0,0,98.3969086,kt
2011,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,16.62284543,0.001490381,0.000276987,0,0,0,0,16.73797776,kt
2012,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,28.67312431,0.004702124,0.000520446,0,0,0,0,28.94270209,kt
2013,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,34.79059358,0.005856061,0.000591507,0,0,0,0,35.11131268,kt
2014,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,30.97579718,0.00626928,0.000539337,0,0,0,0,31.29426127,kt
2015,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,30.82728456,0.006464251,0.000535992,0,0,0,0,31.15032158,kt
2016,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,119.3874944,0.009007224,0.000716967,0,0,0,0,119.8296929,kt
2017,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,103.0120823,0.010059666,0.000802837,0,0,0,0,103.5065049,kt
2018,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,99.7942631,0.011656765,0.000954636,0,0,0,0,100.3736311,kt
2019,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,94.60449264,0.010845249,0.000889712,0,0,0,0,95.14393334,kt
2020,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,96.29957363,0.011900577,0.000977917,0,0,0,0,96.89193766,kt
2021,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,100.3698437,0.011530228,0.00095995,0,0,0,0,100.9470769,kt
2022,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,127.0030373,0.017086356,0.001438345,0,0,0,0,127.8626167,kt
2023,New Brunswick,31,Heavy Industry,Lime and Gypsum,,, ,59.38864149,0.004882284,0.000400316,0,0,0,0,59.63142919,kt
1990,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,46.58280753,0.006349595,0.000123242,0,0,0,0,46.79325533,kt
1991,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,68.35474386,0.005407323,0.000112654,0,0,0,0,68.53600223,kt
1992,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,70.84694901,0.004904394,0.000106277,0,0,0,0,71.01243535,kt
1993,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,73.57607084,0.005154332,0.000139458,0,0,0,0,73.75734865,kt
1994,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,103.3594848,0.005223254,0.000167624,0,0,0,0,103.5501563,kt
1995,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,115.7807522,0.004631548,0.000185416,0.008947728,0,0,0,115.9685186,kt
1996,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,217.0840385,0.004419378,0.000126149,0.002951845,0,0,0,217.2441623,kt
1997,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,194.8902264,0.004619461,0.000145753,0.065887518,0,0,0,195.1240834,kt
1998,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,135.0658914,0.004928183,0.000140562,0.091292332,0,0,0,135.3324219,kt
1999,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,102.5389334,0.00569738,0.000211886,0.195069499,0,0,0,102.9496792,kt
2000,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,64.22913276,0.004813237,0.000118262,0.072703186,0,0,0,64.46794592,kt
2001,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,219.5018109,0.004840735,0.000130441,0.228446666,0,0,0,219.900365,kt
2002,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,177.3204248,0.00381244,6.10877E-05,0.515301511,0,0,0,177.9586628,kt
2003,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,172.4623698,0.002956554,4.9008E-05,0.235909483,0,0,0,172.7940499,kt
2004,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,172.9711575,2.51997E-06,7.59442E-07,0.082750557,0,0,0,173.0541799,kt
2005,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,8.775987051,2.38311E-06,7.18198E-07,0.148106765,0,0,0,8.924350866,kt
2006,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,8.950144389,3.06056E-05,1.93003E-05,0.196917333,0,0,0,9.153033259,kt
2007,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,7.571535903,3.79019E-05,2.25578E-05,1.760311978,0,0,0,9.338886964,kt
2008,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,10.5359272,7.64894E-06,1.29776E-05,2.187879912,0,0,0,12.72746033,kt
2009,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,10.02965943,0,0,5.097730678,0,0,0,15.1273901,kt
2010,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,, ,15.05545836,0.002331471,6.85336E-05,17.29189944,0,0,0,32.43080038,kt
